datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,JC,JC,2398.957,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,ME,ME,1821.808,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,WEST,ATSI,OE,7007.376,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,WEST,OVEC,OVEC,53,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,WEST,ATSI,PAPWR,641.816,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PE,PE,4281.726,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PEP,PEPCO,2784.739,FALSE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PL,PLCO,4846.469,FALSE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PN,PN,1944.737,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PS,PS,4672.055,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,RECO,RECO,138.031,FALSE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PEP,SMECO,519.457,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,PL,UGI,129.514,TRUE
12/30/2025 7:00,12/30/2025 2:00,RFC,MIDATL,AE,VMEU,75.249,TRUE
12/30/2025 7:00,12/30/2025 2:00,RTO,RTO,RTO,RTO,100284.737,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,AE,AECO,988.935,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,AEP,AEPAPT,5709.078,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,AEP,AEPIMP,3490.717,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,AEP,AEPKPT,851.151,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,AEP,AEPOPT,8459.021,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,AP,AP,6745.263,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,BC,BC,3708.052,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,CE,CE,10858.883,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,DAY,DAY,2087.8,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,DEOK,DEOK,3186.811,FALSE
12/30/2025 8:00,12/30/2025 3:00,SERC,SOUTH,DOM,DOM,16952.263,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,DPL,DPLCO,2411.57,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,DUQ,DUQ,1434.622,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,DPL,EASTON,35.372,TRUE
12/30/2025 8:00,12/30/2025 3:00,SERC,WEST,EKPC,EKPC,2298.609,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,JC,JC,2382.05,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,ME,ME,1817.392,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,ATSI,OE,6931.276,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,OVEC,OVEC,56,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,WEST,ATSI,PAPWR,636.171,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PE,PE,4352.842,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PEP,PEPCO,2782.334,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PL,PLCO,4875.144,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PN,PN,1946.831,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PS,PS,4634.74,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,RECO,RECO,137.175,FALSE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PEP,SMECO,529.122,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,PL,UGI,129.342,TRUE
12/30/2025 8:00,12/30/2025 3:00,RFC,MIDATL,AE,VMEU,75.029,TRUE
12/30/2025 8:00,12/30/2025 3:00,RTO,RTO,RTO,RTO,100503.595,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,AE,AECO,996.185,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,AEP,AEPAPT,5820.958,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,AEP,AEPIMP,3472.948,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,AEP,AEPKPT,859.485,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,AEP,AEPOPT,8488.759,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,AP,AP,6846.817,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,BC,BC,3787.413,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,CE,CE,10842.102,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,DAY,DAY,2124.8,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,DEOK,DEOK,3251.24,FALSE
12/30/2025 9:00,12/30/2025 4:00,SERC,SOUTH,DOM,DOM,17396.649,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,DPL,DPLCO,2474.788,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,DUQ,DUQ,1464.677,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,DPL,EASTON,36.456,TRUE
12/30/2025 9:00,12/30/2025 4:00,SERC,WEST,EKPC,EKPC,2314.712,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,JC,JC,2407.219,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,ME,ME,1847.526,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,ATSI,OE,7064.632,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,OVEC,OVEC,47,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,WEST,ATSI,PAPWR,649.694,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PE,PE,4470.429,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PEP,PEPCO,2883.022,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PL,PLCO,4969.776,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PN,PN,1983.455,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PS,PS,4693.116,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,RECO,RECO,138.717,FALSE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PEP,SMECO,547.673,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,PL,UGI,132.171,TRUE
12/30/2025 9:00,12/30/2025 4:00,RFC,MIDATL,AE,VMEU,76.448,TRUE
12/30/2025 9:00,12/30/2025 4:00,RTO,RTO,RTO,RTO,102088.867,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,AE,AECO,1042.896,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,AEP,AEPAPT,6014.992,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,AEP,AEPIMP,3586.645,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,AEP,AEPKPT,871.121,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,AEP,AEPOPT,8774.935,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,AP,AP,7097.485,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,BC,BC,3995.882,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,CE,CE,11000.273,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,DAY,DAY,2189.8,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,DEOK,DEOK,3373.194,FALSE
12/30/2025 10:00,12/30/2025 5:00,SERC,SOUTH,DOM,DOM,18130.984,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,DPL,DPLCO,2595.389,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,DUQ,DUQ,1483.723,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,DPL,EASTON,38.382,TRUE
12/30/2025 10:00,12/30/2025 5:00,SERC,WEST,EKPC,EKPC,2366.444,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,JC,JC,2527.979,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,ME,ME,1955.308,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,ATSI,OE,7292.208,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,OVEC,OVEC,52,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,WEST,ATSI,PAPWR,642.33,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PE,PE,4641.509,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PEP,PEPCO,3077.927,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PL,PLCO,5232.437,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PN,PN,2077.103,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PS,PS,4867.734,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,RECO,RECO,144.288,FALSE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PEP,SMECO,578.119,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,PL,UGI,138.949,TRUE
12/30/2025 10:00,12/30/2025 5:00,RFC,MIDATL,AE,VMEU,79.994,TRUE
12/30/2025 10:00,12/30/2025 5:00,RTO,RTO,RTO,RTO,105870.03,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,AE,AECO,1098.868,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,AEP,AEPAPT,6267.629,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,AEP,AEPIMP,3671.786,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,AEP,AEPKPT,890.505,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,AEP,AEPOPT,9090.27,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,AP,AP,7332.589,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,BC,BC,4242.208,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,CE,CE,11418.128,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,DAY,DAY,2301.8,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,DEOK,DEOK,3548.119,FALSE
12/30/2025 11:00,12/30/2025 6:00,SERC,SOUTH,DOM,DOM,18987.612,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,DPL,DPLCO,2755.651,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,DUQ,DUQ,1539.46,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,DPL,EASTON,41.314,TRUE
12/30/2025 11:00,12/30/2025 6:00,SERC,WEST,EKPC,EKPC,2461.533,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,JC,JC,2690.117,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,ME,ME,2067.001,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,ATSI,OE,7676.607,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,OVEC,OVEC,49,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,WEST,ATSI,PAPWR,664.627,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PE,PE,4902.18,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PEP,PEPCO,3301.969,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PL,PLCO,5624.487,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PN,PN,2202.143,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PS,PS,5130.596,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,RECO,RECO,152.845,FALSE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PEP,SMECO,603.69,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,PL,UGI,147.353,TRUE
12/30/2025 11:00,12/30/2025 6:00,RFC,MIDATL,AE,VMEU,86.254,TRUE
12/30/2025 11:00,12/30/2025 6:00,RTO,RTO,RTO,RTO,110946.341,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,AE,AECO,1138.856,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,AEP,AEPAPT,6436.202,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,AEP,AEPIMP,3850.375,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,AEP,AEPKPT,915.575,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,AEP,AEPOPT,9374.541,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,AP,AP,7548.423,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,BC,BC,4386.641,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,CE,CE,12065.533,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,DAY,DAY,2412.828,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,DEOK,DEOK,3684.629,FALSE
12/30/2025 12:00,12/30/2025 7:00,SERC,SOUTH,DOM,DOM,19563.591,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,DPL,DPLCO,2837.025,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,DUQ,DUQ,1622.654,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,DPL,EASTON,43.494,TRUE
12/30/2025 12:00,12/30/2025 7:00,SERC,WEST,EKPC,EKPC,2524.024,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,JC,JC,2818.824,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,ME,ME,2137.066,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,ATSI,OE,8047.782,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,OVEC,OVEC,54,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,WEST,ATSI,PAPWR,696.181,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PE,PE,5126.077,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PEP,PEPCO,3449.332,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PL,PLCO,5846.036,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PN,PN,2312.14,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PS,PS,5334.637,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,RECO,RECO,160.69,FALSE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PEP,SMECO,618.579,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,PL,UGI,154.081,TRUE
12/30/2025 12:00,12/30/2025 7:00,RFC,MIDATL,AE,VMEU,91.032,TRUE
12/30/2025 12:00,12/30/2025 7:00,RTO,RTO,RTO,RTO,115250.848,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,AE,AECO,1139.108,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,AEP,AEPAPT,6429.442,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,AEP,AEPIMP,3954.703,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,AEP,AEPKPT,928.158,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,AEP,AEPOPT,9443.372,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,AP,AP,7646.738,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,BC,BC,4387.892,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,CE,CE,12376.597,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,DAY,DAY,2474.993,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,DEOK,DEOK,3761.84,FALSE
12/30/2025 13:00,12/30/2025 8:00,SERC,SOUTH,DOM,DOM,19302.732,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,DPL,DPLCO,2795.908,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,DUQ,DUQ,1664.518,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,DPL,EASTON,45.064,TRUE
12/30/2025 13:00,12/30/2025 8:00,SERC,WEST,EKPC,EKPC,2564.694,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,JC,JC,2864.942,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,ME,ME,2188.628,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,ATSI,OE,8179.793,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,OVEC,OVEC,48,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,WEST,ATSI,PAPWR,722.983,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PE,PE,5296.602,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PEP,PEPCO,3485.986,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PL,PLCO,5967.523,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PN,PN,2375.437,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PS,PS,5393.325,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,RECO,RECO,166.833,FALSE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PEP,SMECO,618.673,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,PL,UGI,158.173,TRUE
12/30/2025 13:00,12/30/2025 8:00,RFC,MIDATL,AE,VMEU,91.63,TRUE
12/30/2025 13:00,12/30/2025 8:00,RTO,RTO,RTO,RTO,116474.287,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,AE,AECO,1065.874,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,AEP,AEPAPT,6288.546,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,AEP,AEPIMP,3942.257,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,AEP,AEPKPT,938.462,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,AEP,AEPOPT,9581.634,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,AP,AP,7703.371,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,BC,BC,4289.791,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,CE,CE,12355.293,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,DAY,DAY,2493.426,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,DEOK,DEOK,3784.711,FALSE
12/30/2025 14:00,12/30/2025 9:00,SERC,SOUTH,DOM,DOM,18600.859,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,DPL,DPLCO,2725.412,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,DUQ,DUQ,1698.323,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,DPL,EASTON,44.5,TRUE
12/30/2025 14:00,12/30/2025 9:00,SERC,WEST,EKPC,EKPC,2548.644,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,JC,JC,2804.326,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,ME,ME,2210.635,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,ATSI,OE,8291.438,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,OVEC,OVEC,55,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,WEST,ATSI,PAPWR,753.044,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PE,PE,5308.012,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PEP,PEPCO,3461.846,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PL,PLCO,5974.965,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PN,PN,2378.481,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PS,PS,5319.263,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,RECO,RECO,171.077,FALSE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PEP,SMECO,611.005,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,PL,UGI,161.326,TRUE
12/30/2025 14:00,12/30/2025 9:00,RFC,MIDATL,AE,VMEU,85.543,TRUE
12/30/2025 14:00,12/30/2025 9:00,RTO,RTO,RTO,RTO,115647.064,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,AE,AECO,970.04,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,AEP,AEPAPT,6135.291,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,AEP,AEPIMP,3971.507,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,AEP,AEPKPT,932.453,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,AEP,AEPOPT,9612.23,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,AP,AP,7681.527,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,BC,BC,4201.516,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,CE,CE,12400.669,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,DAY,DAY,2478.571,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,DEOK,DEOK,3762.177,FALSE
12/30/2025 15:00,12/30/2025 10:00,SERC,SOUTH,DOM,DOM,18041.093,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,DPL,DPLCO,2665.994,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,DUQ,DUQ,1712.573,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,DPL,EASTON,43.043,TRUE
12/30/2025 15:00,12/30/2025 10:00,SERC,WEST,EKPC,EKPC,2439.143,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,JC,JC,2736.008,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,ME,ME,2204.701,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,ATSI,OE,8328.632,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,OVEC,OVEC,50,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,WEST,ATSI,PAPWR,745.818,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PE,PE,5274.307,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PEP,PEPCO,3395.367,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PL,PLCO,5959.501,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PN,PN,2439.12,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PS,PS,5211.548,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,RECO,RECO,171.251,FALSE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PEP,SMECO,595.47,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,PL,UGI,162.848,TRUE
12/30/2025 15:00,12/30/2025 10:00,RFC,MIDATL,AE,VMEU,81.781,TRUE
12/30/2025 15:00,12/30/2025 10:00,RTO,RTO,RTO,RTO,114404.179,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,AE,AECO,919.083,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,AEP,AEPAPT,5965.68,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,AEP,AEPIMP,3880.412,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,AEP,AEPKPT,907.678,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,AEP,AEPOPT,9563.722,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,AP,AP,7605.222,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,BC,BC,4157.597,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,CE,CE,12437.341,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,DAY,DAY,2443.718,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,DEOK,DEOK,3648.857,FALSE
12/30/2025 16:00,12/30/2025 11:00,SERC,SOUTH,DOM,DOM,17639.545,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,DPL,DPLCO,2609.236,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,DUQ,DUQ,1716.085,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,DPL,EASTON,43.137,TRUE
12/30/2025 16:00,12/30/2025 11:00,SERC,WEST,EKPC,EKPC,2388.883,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,JC,JC,2661.44,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,ME,ME,2166.553,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,ATSI,OE,8354.201,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,OVEC,OVEC,47,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,WEST,ATSI,PAPWR,751.145,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PE,PE,5296.772,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PEP,PEPCO,3343.273,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PL,PLCO,5913.911,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PN,PN,2440.917,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PS,PS,5116.152,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,RECO,RECO,170.765,FALSE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PEP,SMECO,566.506,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,PL,UGI,162.104,TRUE
12/30/2025 16:00,12/30/2025 11:00,RFC,MIDATL,AE,VMEU,81.28,TRUE
